timestamp,visitorid,event,itemid,transactionid
1433176866394,748870,view,361688,
1433188661662,139737,addtocart,280375,
1433148540053,580290,view,241555,
1433176478368,85734,view,302391,
1440476083907,399290,transaction,412662,9919.0
1433215045487,986235,view,227653,
1433217316367,421205,view,133814,
1434326930825,1005896,addtocart,326846,
1434470611216,76757,addtocart,310514,
1440006782962,831463,transaction,10966,2383.0
1433214019023,819611,view,18626,
1433197057852,270079,view,1668,
1433470044598,892355,addtocart,249207,
1433163511270,104275,view,370541,
1433193483960,603025,view,37359,
1433200962047,253516,view,70575,
1433163914415,1010777,view,12163,
1440865948481,107797,transaction,450082,8790.0
1433176778262,485547,view,205347,
1433150654634,719073,view,322955,
1433543239911,1341202,transaction,372318,5477.0
1433977380601,961010,addtocart,445660,
1433910352657,932580,addtocart,362714,
1441055438249,645525,transaction,441385,105.0
1433477816921,525153,addtocart,300431,
1433210384337,359539,view,416375,
1434056101931,1119719,transaction,411886,6243.0
1433187736903,84611,view,43330,
1433183056006,1386486,view,440248,
1434743634968,119267,addtocart,268549,
1440918266505,1204372,transaction,125263,4687.0
1433966530890,422894,addtocart,89901,
1433170294629,46365,view,209626,
1434177480778,643253,addtocart,386773,
1433200062176,173024,view,327485,
1433178897000,214457,view,217123,
1433194916739,171460,view,417563,
1433166527014,1199531,view,408477,
1433207132214,43871,view,315545,
1439499371303,1135254,transaction,59467,1210.0
1434380028564,937494,addtocart,200486,
1441053008225,153018,transaction,241752,9750.0
1433187411314,1199438,view,71445,
1433869921401,756779,addtocart,436694,
1433266912905,963040,addtocart,336855,
1433209394305,759184,view,183540,
1433212249148,1272719,view,276343,
1433191084702,538539,view,267882,
1441053369416,899857,transaction,76512,14326.0
1439955814707,1075785,transaction,125831,9291.0
1433196136691,329049,view,84737,
1435707329862,671906,transaction,362819,1042.0
1434473959820,821409,addtocart,29196,
1433547490637,1051607,transaction,257040,2561.0
1441154874754,101633,transaction,224295,1851.0
1433182305063,253673,view,238890,
1440202151000,645525,transaction,442725,14162.0
1433200557652,1043700,view,350002,
1434331584282,155254,addtocart,7886,
1434393632852,198737,addtocart,385534,
1438732234104,600337,transaction,358906,4967.0
1440085749201,563313,transaction,393055,14000.0
1434495609799,537639,transaction,76196,9067.0
1438664442335,253213,transaction,111302,16537.0
1433190029857,100770,view,208871,
1433139126658,1211629,view,154704,
1433796297666,841939,addtocart,44267,
1433218691667,1238871,view,51561,
1433225476950,1144231,addtocart,273382,
1433197415895,1348296,view,357054,
1433181030246,843120,view,357747,
1433559116522,266693,transaction,390992,2759.0
1433205208715,327957,view,198067,
1433362624644,704608,addtocart,127622,
1433978928182,1243470,addtocart,239583,
1434566225049,684514,addtocart,22926,
1433198497059,907483,view,55257,
1433195862683,231119,view,111855,
1433178180186,350566,view,359734,
1434495035230,1301081,addtocart,98728,
1434487713120,1388243,addtocart,354233,
1434816263055,684514,transaction,301462,13740.0
1433175204529,65424,view,50928,
1433186124644,247434,view,274126,
1433207013894,350566,transaction,277119,4219.0
1439388872117,132168,transaction,378893,2689.0
1433219641357,5925,view,291413,
1433186178382,897878,view,324824,
1433210720653,217755,view,174284,
1433707194800,42942,transaction,62043,9079.0
1440290212804,609895,transaction,336506,480.0
1433194731485,533832,view,302943,
1433183602402,115715,view,442938,
1433161232949,208899,view,311200,
1433470265728,379058,addtocart,18717,
1433440351821,115556,addtocart,148545,
1433185809862,131455,view,321945,
1439932068911,1245863,transaction,234222,14350.0
1434552901243,552164,addtocart,125925,
1433189230626,906319,view,205561,
1435094475086,808508,transaction,387947,3402.0
1433205634150,481937,view,205573,
1433621500485,173017,addtocart,461538,
1433170557244,1285804,view,57578,
1433216371722,1295321,view,250227,
1434681368083,838164,addtocart,413986,
1433189670706,1368480,view,337511,
1433160234801,902259,view,419263,
1433693207193,358451,addtocart,192227,
1433217195212,1355799,view,162458,
1433219718153,770690,view,190260,
1433195492400,592542,view,195127,
1433192898861,1393028,view,398671,
1438473898397,883745,transaction,32313,2562.0
1433201049686,1003295,view,391136,
1433520364181,1093035,transaction,357583,15701.0
1439919095565,14903,transaction,206241,14371.0
1433180814100,1224976,view,209670,
1433201135050,942,view,455141,
1433200329780,1262552,view,330070,
1433197154529,853873,view,388557,
1433169961210,663238,view,161120,
1435176683361,677299,transaction,83730,1292.0
1433173941447,425170,view,37402,
1433195918795,217559,view,409424,
1433174948216,309647,transaction,19883,2341.0
1434753352841,1179687,addtocart,5470,
1433371502397,316213,addtocart,309438,
1433207287522,886331,view,7943,
1433182935708,1250368,view,122263,
1433185752152,38015,view,262297,
1433189211572,1093035,view,360258,
1434687180623,1251810,addtocart,390799,
1433194940235,1334437,view,20671,
1433166543300,1003716,view,168927,
1433518048738,151801,addtocart,163396,
1434425472404,905827,addtocart,153442,
1433960325040,701722,addtocart,302478,
1433213475306,540353,view,342727,
1433204270346,911093,view,251130,
1435616852316,1355454,transaction,281212,12406.0
1433653004308,904885,transaction,421063,16309.0
1433280791984,419048,addtocart,123079,
1433173349313,1130627,view,384925,
1433223756860,821387,view,219488,
1433788196444,868057,addtocart,273822,
1434698019491,595159,transaction,416017,11066.0
1438745844141,1368970,transaction,213695,12170.0
1433176956036,1298247,view,124583,
1433899309014,1143383,transaction,390199,11126.0
1438668581763,300421,transaction,56630,16756.0
1433207434088,14579,view,258837,
1433194562724,192487,view,307559,
1433191492248,817125,view,158912,
1433216697292,318122,view,32971,
1433170968752,549188,view,146113,
1433217378354,1238871,view,51561,
1434381354410,937494,addtocart,3923,
1433177724454,461677,view,316472,
1433623978002,249783,addtocart,140527,
1433885762422,151044,addtocart,7804,
1433187314684,324976,view,151716,
1433155939715,822934,view,75134,
1440543483138,310432,transaction,320058,15823.0
1433195482219,872367,view,11626,
1433195673827,893041,view,303341,
1433187994685,982691,view,91443,
1433174718167,406429,view,78978,
1433168308595,1291803,view,375181,
1433195644192,1132057,view,399114,
1433222823282,3877,view,185553,
1433210927572,817991,view,381779,
1433868841581,76757,addtocart,264915,
1433215695343,214720,view,428257,
1433196837384,549188,view,211801,
1434833031470,864925,addtocart,195360,
1433203028849,77390,view,74758,
1434336491393,780205,transaction,11009,7544.0
1435030936348,1121064,transaction,151618,13006.0
1438477636982,750603,transaction,11279,13839.0
1434000377339,1320730,addtocart,309778,
1433176577400,76370,view,356236,
1433743130591,456617,transaction,160904,9163.0
1434645935922,684514,transaction,123541,15612.0
1433195293475,235840,view,139240,
1433211824928,267099,view,231098,
1433181622587,674034,view,296901,
1438751716326,795257,transaction,73019,4116.0
1435340465453,602688,transaction,231482,1057.0
1434465479205,1120920,addtocart,446522,
1441136801465,672404,transaction,305997,4479.0
1433207367017,1260624,view,341211,
1435017962911,765630,transaction,63212,11927.0
1439836441324,1126569,transaction,12748,9140.0
1434586709537,38015,addtocart,323084,
1439134692805,1152738,transaction,44329,15656.0
1435701973365,1150086,transaction,117677,6114.0
1433217394276,706120,view,322955,
1433576350726,972095,addtocart,312781,
1434607811745,479891,addtocart,305656,
1434753321690,535422,addtocart,403346,
1435270636852,684514,transaction,360378,13528.0
1433209134909,736883,view,137305,
1433206702579,1347012,view,14525,
1433184742600,980720,view,65660,
1433197911350,949494,view,102000,
1433196023025,1327199,view,134518,
1433629076845,431855,addtocart,88937,
1434336843080,970290,addtocart,227667,
1439574961208,1150086,transaction,104864,13548.0
1433201280089,708489,view,387265,
1434300268819,180454,addtocart,35493,
1433718633015,1127021,transaction,357531,9605.0
1433199747181,1356496,view,302943,
1433166020871,129020,view,184942,
1433637269264,1372317,addtocart,388318,
1433189330085,582094,view,411959,
1433372182248,1093035,transaction,412096,5830.0
1433989531824,1224220,addtocart,257070,
1433997217729,1336013,addtocart,175246,
1433178516502,322407,view,462203,
1434131842322,1317048,addtocart,129279,
1440712793894,722875,transaction,268972,4734.0
1434647107217,684514,addtocart,368841,
1433208112138,415291,view,385769,
1433800595348,1337408,addtocart,360487,
1441055632857,743497,transaction,179714,11477.0
1433187355697,468309,view,167220,
1433179286414,33828,view,50814,
1433197967549,350566,view,398489,
1433199029093,207706,view,412865,
1433899202074,1143383,addtocart,325256,
1433169574172,327137,view,89232,
1433193616260,1404060,view,320970,
1434058955844,1234667,transaction,287345,838.0
1434665543311,318921,addtocart,349226,
1435639690407,1073844,transaction,310894,3492.0
1438744316053,969845,transaction,427357,6706.0
1433195890329,1386391,view,210472,
1433167687049,386679,view,446534,
1433148105906,1118006,view,305883,
1433189082370,1342843,view,55124,
1434523217018,74890,addtocart,388004,
1434685990049,244853,addtocart,156644,
1433175147349,20729,view,258205,
1433183410123,394650,view,147587,
1433202437567,872386,view,369933,
1439583436217,522192,transaction,102471,15108.0
1433186176579,666205,view,11974,
1433650560703,118734,addtocart,144507,
1434684111063,884403,addtocart,444006,
1434494030766,1112194,addtocart,44234,
1433814141223,94177,addtocart,460553,
1434403117847,674081,addtocart,417447,
1433458066569,438441,addtocart,389814,
1433151864417,1332125,view,256053,
1434829438337,1323752,addtocart,325306,
1433181903919,518659,view,69427,
1433191235879,547195,view,291123,
1433164139039,534815,view,235664,
1433178518684,286616,view,226820,
1433189932087,48486,view,313782,
1435279738679,134290,transaction,365015,12155.0
1434394141127,198737,addtocart,66078,
1433219005687,1324075,view,367975,
1433882396838,1369334,addtocart,81473,
1433785222431,676867,addtocart,40140,
1433281190524,723092,transaction,62800,13303.0
1433216464428,1344521,view,439734,
1440092089551,522568,transaction,444376,2360.0
1433188699558,355743,view,345637,
1433143957738,458574,view,342264,
1435526126208,1150086,transaction,66480,3201.0
1434603173892,191210,addtocart,235281,
1440180836214,645525,transaction,137440,11006.0
1433217553162,1106464,view,380589,
1434146145555,354084,addtocart,72235,
1433210135041,1108837,view,46441,
1433244264770,1406087,transaction,261886,17535.0
1433193362097,672710,view,161346,
1433224572612,1068837,view,69533,
1439240002185,134868,transaction,26210,5412.0
1434053088059,195301,addtocart,113535,
1433183160723,984314,view,109692,
1439499716211,797409,transaction,328578,12499.0
1433189274027,608728,view,242905,
1433182947567,733586,view,56361,
1433185540064,403964,view,116198,
1433224134694,223343,view,402625,
1433223564653,1270716,view,369522,
1433185512896,404403,transaction,167985,94.0
1433787153142,1163475,addtocart,217605,
1434064967775,867042,addtocart,388276,
1433189702973,1350407,view,172103,
1433215502681,836068,view,311303,
1433167942626,359272,view,337870,
1433185165450,257301,view,176661,
1433149253572,107298,view,2864,
1433200394903,394756,view,195118,
1433603501376,485621,addtocart,118448,
1434549576910,78424,addtocart,125440,
1433192967801,583741,view,259384,
1433219822985,1061940,view,14584,
1434401343011,371604,addtocart,24734,
1433193433848,466678,view,252860,
1433164417176,1236015,view,91443,
1433174832911,842929,view,275937,
1434416298280,1153702,transaction,148034,7526.0
1433433030221,503857,addtocart,216271,
1438806951469,861299,transaction,350140,9253.0
1433153052893,159835,view,57181,
1434847091870,291482,transaction,259467,9200.0
1433186111058,1387632,view,437068,
1434732549805,76757,transaction,70929,8113.0
1433209595195,1308885,view,60500,
1434393629321,576588,transaction,408933,812.0
1441054745000,645525,transaction,86031,17311.0
1434260877814,1092329,addtocart,321712,
1434589200792,1385901,transaction,312728,24.0
1433191710106,693066,view,291831,
1433434484110,208560,addtocart,187132,
1433719121058,1075423,addtocart,171814,
1433204099843,291573,view,151909,
1435249238117,66052,transaction,174074,19.0
1433193490116,668712,view,291770,
1433215886355,1042749,view,317435,
1435425409055,745802,transaction,260452,6987.0
1434470665375,234368,addtocart,306816,
1433865633025,167190,addtocart,279052,
1433187790594,1259449,view,144327,
1434218756069,113172,addtocart,35403,
1433187370118,1019502,view,104663,
1433203599400,1252613,view,141295,
1433183086676,694154,view,250019,
1433953718512,1234095,addtocart,243406,
1434174541737,126606,addtocart,198788,
1433186698961,160041,view,422308,
1433194350258,610183,view,436461,
1433184239027,118384,view,346518,
1440610134871,152963,transaction,438484,13684.0
1433146185312,1335144,view,307064,
1433211205254,212108,view,184909,
1439761714742,1318053,transaction,417927,9986.0
1433204177246,856211,view,221697,
1433208522331,843520,view,153171,
1433170166724,1132071,view,13576,
1433213638800,1258499,view,202428,
1433195090728,1107413,view,393111,
1433179358764,286616,view,372395,
1433891646442,906521,addtocart,8122,
1433219456893,847119,view,290550,
1440790302476,569539,transaction,41763,12632.0
1433190987745,264305,view,370304,
1434836604910,548772,transaction,174719,253.0
1433209932818,895917,view,276874,
1433178475666,815341,view,300231,
1440717536221,1165061,transaction,96609,16617.0
1433765756897,1139837,addtocart,168358,
1440442235437,303381,transaction,85447,7633.0
1433208599360,1364162,view,315543,
1434418683523,483205,addtocart,9131,
1433186692607,1139697,view,288418,
1433350460815,57905,transaction,459583,10223.0
1433273252578,851973,transaction,40582,4326.0
1433202084954,568378,view,93502,
1438708118009,1293358,transaction,227667,1689.0
1433195501502,1375131,view,16903,
1434481756583,155817,addtocart,316512,
1433801689108,1076544,addtocart,403354,
1434754129802,1140886,addtocart,171878,
1433211481856,117384,view,71836,
